	Choanocyte	Archaeocyte	Pinacocyte
Aqu2.1.01095_001	0.732304562	1.057816066	0.667301178
Aqu2.1.01098_001	0.455251659	2.275702619	0.350724222
Aqu2.1.01105_001	0.782968186	0.860187674	0.624471241
Aqu2.1.01106_001	2.577038565	1.209778665	1.05542953
Aqu2.1.01108_001	1.87604162	1.72696425	2.168252363
Aqu2.1.01109_001	1.681239187	1.728667174	0.891882292
Aqu2.1.01110_001	0.455251659	0.7405497	0.350724222
Aqu2.1.01111_001	2.356746662	3.907289381	2.680398777
Aqu2.1.01114_001	1.243389633	0.558588975	0.774073673
Aqu2.1.01115_001	1.475137202	1.408144565	1.358137927
Aqu2.1.01118_001	1.294520321	3.177619478	2.049682341
Aqu2.1.01119_001	0.438699927	0.693007793	0.500326654
Aqu2.1.01120_001	1.858589504	0.400369586	0.860180212
Aqu2.1.01121_001	1.0560664	0.921984111	1.481935447
Aqu2.1.01124_001	2.08141372	2.196854963	2.410284042
Aqu2.1.01125_001	3.908208074	2.135990493	2.333521318
Aqu2.1.01127_001	0.936501015	0.934091069	0.736438846
Aqu2.1.01129_001	3.868668837	1.812393852	2.095897715
Aqu2.1.01130_001	1.847501158	1.009102188	0.844951196
Aqu2.1.01133_001	1.34782254	0.775938365	0.774073673
Aqu2.1.01136_001	2.961935606	1.741780567	1.691437398
Aqu2.1.01143_001	1.128867806	0.930594947	0.78614039
Aqu2.1.01148_001	1.392874098	0.631457677	0.886041278
Aqu2.1.01151_001	0.455251659	1.407670313	1.100888186
Aqu2.1.01153_001	1.692549137	1.282766096	1.633522701
Aqu2.1.01156_001	5.11688636	1.363053202	1.157645645
Aqu2.1.01157_001	2.499097668	0.933814652	0.500326654
Aqu2.1.01159_001	1.242785393	0.537138301	0.514417516
Aqu2.1.01161_001	0.571228309	0.771486548	0.350724222
Aqu2.1.01164_001	2.166429072	1.382933981	1.194532971
Aqu2.1.01165_001	1.262372647	2.139832891	2.193528208
Aqu2.1.01170_001	2.040005679	0.96834537	2.135060871
Aqu2.1.01172_001	2.283312076	2.096700612	1.392498651
Aqu2.1.01174_001	0.793704358	0.752552204	0.736438846
Aqu2.1.01176_001	0.835151389	0.985412503	0.71661305
Aqu2.1.01177_001	0.777599442	0.702381503	0.55913746
Aqu2.1.01179_001	1.372195414	0.606635519	0.350724222
Aqu2.1.01181_001	1.47773827	1.033928671	0.972803645
Aqu2.1.01187_001	1.654812472	1.10358715	2.761641285
Aqu2.1.01190_001	0.979944862	0.681771481	1.797838723
Aqu2.1.01191_001	2.880539042	3.090706041	3.790402561
Aqu2.1.01192_001	1.10773407	0.653025295	0.78614039
Aqu2.1.01199_001	0.468709937	1.123212672	1.266254792
Aqu2.1.01200_001	1.294156866	0.938622551	0.919278292
Aqu2.1.01202_001	1.44806492	0.559846495	1.533549603
Aqu2.1.01203_001	1.432741852	2.283823228	2.411957828
Aqu2.1.01206_001	4.10234546	2.282685455	2.118979385
Aqu2.1.01209_001	0.350724222	0.955577246	0.727748146
Aqu2.1.01210_001	1.666593012	0.83830461	0.721323094
Aqu2.1.01211_001	0.532351909	0.753104803	0.350724222
Aqu2.1.01212_001	1.462939275	0.879669961	1.489519707
Aqu2.1.01213_001	2.005788713	3.521475304	2.659910836
Aqu2.1.01214_001	0.651992828	0.814353321	0.548679421
Aqu2.1.01216_001	2.124296655	2.375147381	2.050461744
Aqu2.1.01218_001	3.406214728	4.086500998	3.910933226
Aqu2.1.01219_001	2.886769802	1.969963207	2.195203166
Aqu2.1.01220_001	0.733497645	1.086807446	0.350724222
Aqu2.1.01221_001	0.852288626	1.928944129	0.911227426
Aqu2.1.01222_001	3.027214621	1.910053536	1.613604863
Aqu2.1.01230_001	0.992000935	0.993871244	0.350724222
Aqu2.1.01232_001	1.556483127	0.679992643	1.083996477
Aqu2.1.01233_001	0.350724222	0.827705818	1.562685888
Aqu2.1.01234_001	2.108024656	0.751263619	0.624693861
Aqu2.1.01235_001	0.879344109	0.65680412	1.676442306
Aqu2.1.01236_001	4.286573937	3.376360648	3.384870341
Aqu2.1.01238_001	0.350724222	0.629464935	0.774296293
Aqu2.1.01240_001	4.215241674	2.524997894	2.876061772
Aqu2.1.01242_001	0.874156314	1.260568498	0.885016387
Aqu2.1.01243_001	0.549312154	0.832666126	0.350724222
Aqu2.1.01249_001	0.519605619	0.937489809	0.786558952
Aqu2.1.01254_001	2.177219171	1.349422858	1.68657617
Aqu2.1.01255_001	0.810143886	0.706989733	0.350724222
Aqu2.1.01256_001	1.043948788	0.66584074	0.722830754
Aqu2.1.01257_001	0.350724222	1.085080269	0.350724222
Aqu2.1.01258_001	2.050127086	1.345044682	1.678032845
Aqu2.1.01261_001	0.643788023	1.001735046	1.953725325
Aqu2.1.01264_001	0.513498082	0.716769423	1.032823885
Aqu2.1.01266_001	1.178788128	2.230104539	1.680466277
Aqu2.1.01268_001	4.807800662	3.703950071	2.197547325
Aqu2.1.01269_001	1.272978969	0.521959087	1.068880724
Aqu2.1.01270_001	0.678041551	0.740798539	0.350724222
Aqu2.1.01274_001	0.468709937	0.909723769	0.83504531
Aqu2.1.01275_001	2.286580991	1.110376387	0.636537958
Aqu2.1.01276_001	2.070761856	1.444486821	1.426385664
Aqu2.1.01279_001	1.000442635	0.718897149	0.698834006
Aqu2.1.01281_001	2.072618481	3.70854792	3.345501769
Aqu2.1.01283_001	1.199050082	1.155586845	1.800476141
Aqu2.1.01289_001	1.51523393	2.721377485	2.033152645
Aqu2.1.01290_001	1.723559972	1.569354615	2.370630293
Aqu2.1.01291_001	1.110853743	0.926743671	0.89844088
Aqu2.1.01294_001	2.599535517	1.054902301	0.937766967
Aqu2.1.01296_001	3.08671533	0.956281518	0.988111124
Aqu2.1.01297_001	1.066145545	1.312767441	1.782179767
Aqu2.1.01298_001	0.887842572	1.447477728	2.309976279
Aqu2.1.01300_001	0.724855051	1.46560598	0.8625273
Aqu2.1.01303_001	2.116439539	1.210594698	1.413878141
Aqu2.1.01308_001	0.857641641	0.495991375	0.350724222
Aqu2.1.01309_001	2.18175944	1.141096285	0.863959451
Aqu2.1.01311_001	0.438699927	0.693121395	0.712924868
Aqu2.1.01315_001	1.115297548	0.60444248	0.350724222
Aqu2.1.01318_001	0.350724222	0.816439675	0.832157071
Aqu2.1.01319_001	1.645294516	0.643457797	1.927740949
Aqu2.1.01321_001	0.764930437	0.598829824	0.919743819
Aqu2.1.01322_001	0.985081768	0.514418907	0.549231574
Aqu2.1.01325_001	1.813203322	1.466905248	0.667301178
Aqu2.1.01327_001	1.039214912	1.189088872	0.835435605
Aqu2.1.01328_001	1.933829333	1.192694689	1.304634061
Aqu2.1.01330_001	4.29052123	6.474186553	5.272198985
Aqu2.1.01331_001	8.996029401	7.613407096	8.632545927
Aqu2.1.01332_001	4.066803999	5.228089762	4.397377776
Aqu2.1.01335_001	0.90832446	0.992152969	0.677599674
Aqu2.1.01336_001	1.952573798	0.60378583	0.548679421
Aqu2.1.01337_001	1.318269243	1.77825102	1.498110524
Aqu2.1.01339_001	0.919980031	0.627842469	0.350724222
Aqu2.1.01342_001	0.69348047	2.248931919	1.622952059
Aqu2.1.01344_001	0.674891118	1.637430412	0.990360069
Aqu2.1.01348_001	0.473352313	0.999805272	0.909557569
Aqu2.1.01349_001	0.495634014	0.799460071	0.55913746
Aqu2.1.01350_001	1.477368807	2.711437699	1.561278515
Aqu2.1.01351_001	2.258404067	3.806568731	2.752969767
Aqu2.1.01354_001	1.712445553	1.035270817	1.718894602
Aqu2.1.01355_001	3.619962134	3.678827591	3.673793659
Aqu2.1.01356_001	0.990973565	2.346720897	2.506514592
Aqu2.1.01358_001	1.193602645	0.416863269	0.636537958
Aqu2.1.01360_001	4.309507195	3.497854754	3.249449195
Aqu2.1.01362_001	0.677331373	0.625654757	0.350724222
Aqu2.1.01366_001	2.385661336	1.741722007	1.36682211
Aqu2.1.01367_001	0.438699927	0.645492457	0.861975146
Aqu2.1.01368_001	0.691734692	1.030991962	0.82264906
Aqu2.1.01369_001	1.237956415	0.350724222	0.350724222
Aqu2.1.01377_001	0.600787439	0.696337398	0.350724222
Aqu2.1.01379_001	2.582415878	3.5717359	3.124043632
Aqu2.1.01383_001	0.655227892	0.851660183	0.678436929
Aqu2.1.01390_001	0.856518805	0.651419822	0.500326654
Aqu2.1.01393_001	1.105114691	2.036897256	1.108493455
Aqu2.1.01394_001	1.856447484	1.217622798	0.722830754
Aqu2.1.01398_001	1.53853053	3.337500483	2.764535727
Aqu2.1.01400_001	2.067496078	0.350724222	1.029940943
Aqu2.1.01401_001	0.711600811	0.630599663	0.350724222
Aqu2.1.01403_001	0.872011974	0.553273899	0.637480407
Aqu2.1.01404_001	2.722711063	0.574807748	0.350724222
Aqu2.1.01405_001	0.741443117	1.738877269	1.019888147
Aqu2.1.01409_001	1.004427038	2.078800439	1.925441395
Aqu2.1.01410_001	0.350724222	1.798159374	1.589790469
Aqu2.1.01411_001	0.635869987	0.834154928	0.636537958
Aqu2.1.01412_001	0.619416049	0.749417515	0.623743833
Aqu2.1.01416_001	1.805486182	0.610687473	0.548679421
Aqu2.1.01419_001	2.9920553	1.66141267	1.8396802
Aqu2.1.01422_001	1.341911549	0.757556473	0.55913746
Aqu2.1.01424_001	1.926924185	1.009077267	1.083996477
Aqu2.1.01425_001	2.299405369	2.176975132	2.11684638
Aqu2.1.01427_001	0.918713566	0.923700864	1.186549301
Aqu2.1.01428_001	2.162954266	0.651393283	0.350724222
Aqu2.1.01432_001	2.343231041	4.504182465	3.325689973
Aqu2.1.01434_001	3.065442533	2.046753521	2.434566052
Aqu2.1.01436_001	0.690547435	0.750918684	0.350724222
Aqu2.1.01437_001	3.113002018	2.283765614	3.04255978
Aqu2.1.01439_001	0.633630047	1.231528409	0.350724222
Aqu2.1.01440_001	2.474298137	0.665932033	0.698281853
Aqu2.1.01441_001	0.636879346	0.633143251	1.694868398
Aqu2.1.01442_001	0.350724222	1.058416983	0.500326654
Aqu2.1.01445_001	1.187727643	1.136446643	0.500326654
Aqu2.1.01448_001	1.384380269	0.622135011	0.966069346
Aqu2.1.01453_001	2.34891599	1.444131029	2.037750965
Aqu2.1.01454_001	1.870344394	1.668450978	1.454283425
Aqu2.1.01461_001	2.070637322	0.350724222	0.350724222
Aqu2.1.01465_001	1.210548712	0.563727722	0.500326654
Aqu2.1.01467_001	0.758803958	0.769441968	0.804891345
Aqu2.1.01468_001	8.036903115	7.02597976	8.607515987
Aqu2.1.01478_001	2.023880616	1.096572049	0.636537958
Aqu2.1.01480_001	1.770250064	0.76763307	0.624471241
Aqu2.1.01481_001	0.690547435	0.694377651	0.804891345
Aqu2.1.01482_001	2.10160432	1.654059046	1.42566572
Aqu2.1.01483_001	1.285763764	3.164607586	2.285303717
Aqu2.1.01484_001	0.513498082	1.136374648	0.856015621
Aqu2.1.01493_001	1.663108908	1.185417504	1.047491462
Aqu2.1.01494_001	1.879604555	2.267157126	2.068888887
Aqu2.1.01495_001	1.604045699	4.076252438	3.191035804
Aqu2.1.01496_001	1.686030062	3.277929193	1.897055782
Aqu2.1.01498_001	1.536957708	0.981694298	0.549231574
Aqu2.1.01499_001	1.075177831	0.350724222	0.350724222
Aqu2.1.01500_001	2.766304726	1.418607337	1.72097902
Aqu2.1.01502_001	0.468709937	0.855362801	1.255307872
Aqu2.1.01505_001	0.745367054	2.379261018	1.76136697
Aqu2.1.01506_001	3.011442001	1.40373272	1.823537472
Aqu2.1.01510_001	2.450555451	1.863596762	2.037435615
Aqu2.1.01515_001	2.089062153	1.923405841	1.482628828
Aqu2.1.01516_001	0.750984269	0.686233078	1.109182624
Aqu2.1.01518_001	3.371899601	1.483482251	1.202568516
Aqu2.1.01519_001	0.483111431	0.754170444	1.966643534
Aqu2.1.01520_001	2.323411918	2.739121781	3.571144402
Aqu2.1.01528_001	0.861595101	1.507466841	0.937039558
Aqu2.1.01543_001	1.521956457	0.900193555	0.876107025
Aqu2.1.01544_001	1.589022181	0.618032398	0.934946198
Aqu2.1.01547_001	0.79786014	1.952056839	1.483955696
Aqu2.1.01550_001	1.307708967	0.926054935	1.445573667
Aqu2.1.01551_001	1.946997497	1.066619956	1.89273928
Aqu2.1.01555_001	0.700016037	2.216781318	1.131878054
Aqu2.1.01556_001	1.668375477	1.178882042	2.128117897
Aqu2.1.01561_001	1.440430074	0.904716673	1.275992149
Aqu2.1.01563_001	1.48413527	0.903842475	1.296214641
Aqu2.1.01567_001	1.91986266	0.422740605	0.350724222
Aqu2.1.01569_001	2.891943261	0.509201841	0.800351698
Aqu2.1.01570_001	1.059912126	0.619546678	0.350724222
Aqu2.1.01575_001	1.627335437	1.384403922	1.401796171
Aqu2.1.01578_001	2.004761461	0.614429015	1.034618819
Aqu2.1.01579_001	1.067422364	0.466261279	0.55913746
Aqu2.1.01580_001	0.645052312	0.483115811	0.788065716
Aqu2.1.01582_001	0.859407044	0.810019679	0.578145714
Aqu2.1.01585_001	4.67997245	3.696666276	4.088653901
Aqu2.1.01588_001	0.790682969	0.44827986	0.350724222
Aqu2.1.01594_001	5.332806102	4.394048743	4.902532628
Aqu2.1.01597_001	2.535249884	1.659245548	3.032836879
Aqu2.1.01599_001	1.485318737	1.006305974	1.203431287
Aqu2.1.01606_001	0.531440344	0.787560795	0.774296293
Aqu2.1.01609_001	1.75556719	3.425831503	2.423844678
Aqu2.1.01611_001	0.825235863	0.872813154	1.30152021
Aqu2.1.01614_001	1.544081079	1.354111388	0.828039361
Aqu2.1.01615_001	2.040927853	0.971865301	1.744735838
Aqu2.1.01618_001	4.468291237	6.349686157	5.517350986
Aqu2.1.01619_001	2.789139768	2.033141009	2.076422959
Aqu2.1.01621_001	1.048263412	1.774841336	0.549231574
Aqu2.1.01623_001	3.177257337	1.56431474	2.033786035
Aqu2.1.01626_001	1.364279847	1.643991985	2.648251816
Aqu2.1.01627_001	1.216694868	0.526920658	1.575633002
Aqu2.1.01628_001	0.570178882	0.509201841	1.709218304
Aqu2.1.01630_001	0.826500593	0.558247711	0.876107025
Aqu2.1.01634_001	1.024543883	0.499883774	0.350724222
Aqu2.1.01640_001	1.959236509	1.360277304	2.094830549
Aqu2.1.01643_001	2.110866025	1.024865297	1.078036951
Aqu2.1.01644_001	0.350724222	0.825948023	0.766089793
Aqu2.1.01647_001	2.305871841	0.900563892	0.870010691
Aqu2.1.01651_001	0.438699927	0.925785721	0.692322327
Aqu2.1.01656_001	1.155035471	2.85637383	1.29717544
Aqu2.1.01657_001	1.883378949	1.181615286	1.08454863
Aqu2.1.01658_001	2.636893373	1.108957057	0.935972032
Aqu2.1.01660_001	1.145226732	0.733158996	0.860180212
Aqu2.1.01663_001	0.350724222	0.613072366	0.823201213
Aqu2.1.01666_001	3.50971627	3.939847505	4.349611489
Aqu2.1.01668_001	0.70032174	1.103134276	1.471022678
Aqu2.1.01669_001	1.013748692	1.538602078	1.79095537
Aqu2.1.01673_001	1.273843112	0.837884647	0.350724222
Aqu2.1.01677_001	0.902018938	1.201801186	1.705101067
Aqu2.1.01681_001	4.536532822	1.956715724	6.471073464
Aqu2.1.01682_001	1.142795512	0.892838545	1.52986185
Aqu2.1.01683_001	0.985077012	1.322538287	1.427072973
Aqu2.1.01684_001	1.283303744	0.7089469	0.350724222
Aqu2.1.01686_001	0.635439826	0.625588475	0.727748146
Aqu2.1.01687_001	0.627310472	0.556992872	0.350724222
Aqu2.1.01694_001	0.949757469	0.480134582	0.514417516
Aqu2.1.01696_001	2.246469546	3.831580019	3.990764098
Aqu2.1.01699_001	1.107587439	1.043891707	0.548679421
Aqu2.1.01700_001	5.852103702	7.241588659	6.636769402
Aqu2.1.01704_001	0.473352313	1.685864333	1.275186934
Aqu2.1.01705_001	3.063106798	0.625331039	1.483457696
Aqu2.1.01706_001	1.721196871	0.460241409	0.986884758
Aqu2.1.01711_001	2.81773976	3.497189447	3.424077271
Aqu2.1.01714_001	1.01260466	0.52934888	0.350724222
Aqu2.1.01715_001	3.51685281	2.045464088	2.274928624
Aqu2.1.01720_001	0.612988237	1.642752437	1.909725498
Aqu2.1.01724_001	0.860976716	0.49280307	0.578145714
Aqu2.1.01730_001	0.556685642	1.00178984	1.16508964
Aqu2.1.01736_001	1.769853766	0.531898787	0.844951196
Aqu2.1.01739_001	1.297960748	1.103718275	0.350724222
Aqu2.1.01740_001	0.519605619	1.629915654	0.350724222
Aqu2.1.01743_001	0.513498082	0.76655401	0.998738604
Aqu2.1.01745_001	3.603266684	2.118617597	3.73585869
Aqu2.1.01747_001	1.017415855	1.463441379	0.549231574
Aqu2.1.01748_001	0.350724222	0.995721638	0.624471241
Aqu2.1.01750_001	3.562656119	0.867137914	1.447143882
Aqu2.1.01751_001	1.79472991	3.028380609	2.684753371
Aqu2.1.01754_001	1.472993011	1.479438883	0.921338106
Aqu2.1.01756_001	1.04527342	2.58763862	1.616893752
Aqu2.1.01757_001	0.760421722	1.078588773	0.500326654
Aqu2.1.01759_001	2.344842102	1.590857294	0.350724222
Aqu2.1.01763_001	0.590276169	1.41668012	0.623743833
Aqu2.1.01764_001	0.980651702	0.578390679	0.578145714
Aqu2.1.01767_001	4.475065946	3.306190292	3.775730144
Aqu2.1.01768_001	1.434533814	1.326854624	2.097010781
Aqu2.1.01773_001	0.903027451	1.654730038	1.111852489
Aqu2.1.01783_001	0.927107965	0.669209756	0.350724222
Aqu2.1.01784_001	0.513498082	0.742402067	0.514417516
Aqu2.1.01786_001	2.815086555	2.865080114	2.442223949
Aqu2.1.01787_001	1.288440052	1.76551994	1.323354405
Aqu2.1.01788_001	0.766179528	1.258259383	1.049734572
Aqu2.1.01792_001	0.473352313	1.81831875	1.194543452
Aqu2.1.01798_001	1.403204891	3.696604041	3.145783413
Aqu2.1.01799_001	0.736306029	0.512052767	1.287051602
Aqu2.1.01800_001	4.802274612	3.921937622	4.396100163
Aqu2.1.01806_001	1.293223374	0.989985013	0.350724222
Aqu2.1.01807_001	1.183332211	1.317661962	3.660138461
Aqu2.1.01819_001	4.226113768	4.400769076	3.7308593
Aqu2.1.01822_001	1.304776337	0.795778147	0.636537958
Aqu2.1.01823_001	2.631665793	1.68696898	0.776653066
Aqu2.1.01824_001	0.350724222	0.350724222	1.084821983
Aqu2.1.01825_001	1.708691609	0.569381377	0.96341341
Aqu2.1.01826_001	0.839504544	0.673440993	1.239162752
Aqu2.1.01830_001	0.468709937	0.851811222	0.578145714
Aqu2.1.01831_001	1.607041704	1.043760227	1.193001852
Aqu2.1.01833_001	1.311646386	1.325222617	1.029543446
Aqu2.1.01835_001	1.019918704	0.663156888	0.350724222
Aqu2.1.01836_001	1.472034466	2.159115189	2.582569375
Aqu2.1.01837_001	0.556685642	0.663505908	0.736438846
Aqu2.1.01838_001	0.768513383	1.201808977	1.143359436
Aqu2.1.01839_001	1.243579743	0.594001983	0.736438846
Aqu2.1.01840_001	2.459067955	3.873391211	3.622677909
Aqu2.1.01848_001	1.809108262	0.597089876	0.828039361
Aqu2.1.01849_001	1.45989035	0.661873314	1.275992149
Aqu2.1.01851_001	1.494411884	1.669335763	2.0242006
Aqu2.1.01852_001	0.963817596	0.626523815	0.55913746
Aqu2.1.01853_001	1.708432029	0.756898394	0.514417516
Aqu2.1.01854_001	0.782491324	1.367461769	0.500326654
Aqu2.1.01855_001	1.939203012	1.720477255	2.604166239
Aqu2.1.01859_001	1.598768916	0.787458527	1.049847932
Aqu2.1.01860_001	0.726322332	0.568148659	0.578145714
Aqu2.1.01862_001	0.80969964	1.837660755	1.353182428
Aqu2.1.01868_001	0.77205415	1.109803407	0.549231574
Aqu2.1.01869_001	1.002105112	1.868034669	1.307052729
Aqu2.1.01871_001	3.125841911	2.454081179	3.739995612
Aqu2.1.01875_001	2.297987217	2.028238156	0.940320788
Aqu2.1.01879_001	0.658154587	0.864305446	0.917847459
Aqu2.1.01882_001	1.383944234	1.552967648	1.021680303
Aqu2.1.01886_001	2.014738215	2.93376922	1.77178201
Aqu2.1.01889_001	1.138482713	1.60833305	1.911410369
Aqu2.1.01890_001	1.134772489	1.768159773	1.732756923
Aqu2.1.01891_001	1.20145693	2.065883188	1.102366637
Aqu2.1.01892_001	1.593001799	0.534809988	0.350724222
Aqu2.1.01893_001	0.350724222	0.846500334	0.350724222
Aqu2.1.01896_001	1.542116156	0.662689166	0.988111124
Aqu2.1.01897_001	2.908078373	1.621738361	1.549250182
Aqu2.1.01898_001	0.998844481	1.029757593	1.268244313
Aqu2.1.01899_001	1.929647595	1.419969007	2.219894556
Aqu2.1.01900_001	1.148443244	0.549809248	0.500326654
Aqu2.1.01904_001	0.438699927	0.811661894	0.662225013
Aqu2.1.01905_001	2.534737373	3.758316533	3.226025439
Aqu2.1.01910_001	1.680322643	1.167785822	1.077910955
Aqu2.1.01911_001	1.487311073	0.663721231	0.578145714
Aqu2.1.01912_001	2.202882929	1.729826978	1.874429374
Aqu2.1.01913_001	3.856599897	0.596864524	0.988111124
Aqu2.1.01914_001	1.895198394	2.440173187	1.58782268
Aqu2.1.01917_001	1.177998957	1.181280985	0.549231574
Aqu2.1.01919_001	1.067643157	0.737355515	0.500326654
Aqu2.1.01923_001	1.362596356	1.156318964	1.699422256
Aqu2.1.01924_001	2.508879216	1.476186089	1.936740118
Aqu2.1.01927_001	2.816457054	2.750733229	2.696645252
Aqu2.1.01928_001	1.383312204	1.640929835	1.405361833
Aqu2.1.01929_001	2.330374725	2.194581369	2.216691697
Aqu2.1.01931_001	2.448829113	0.657900474	0.972803645
Aqu2.1.01932_001	4.774398356	2.607688423	2.792576695
Aqu2.1.01933_001	2.87475335	3.704825992	3.878904129
Aqu2.1.01934_001	0.350724222	0.658647348	0.804858394
Aqu2.1.01936_001	5.988469375	4.666691102	5.25803469
Aqu2.1.01943_001	3.668029619	2.977867751	2.350393955
Aqu2.1.01945_001	1.889941944	2.670415324	1.796132912
Aqu2.1.01946_001	0.468709937	0.792943516	0.698834006
Aqu2.1.01949_001	1.474838687	0.788970337	0.350724222
Aqu2.1.01951_001	1.333850815	0.58441065	0.736438846
Aqu2.1.01954_001	1.055836673	0.350724222	0.350724222
Aqu2.1.01955_001	0.763446335	0.696476245	0.500326654
Aqu2.1.01956_001	1.976985265	3.416194856	2.847109625
Aqu2.1.01961_001	1.418928053	1.263027356	2.009962383
Aqu2.1.01963_001	2.568778456	1.962263144	1.05054346
Aqu2.1.01968_001	2.002918527	1.698903211	4.148840207
Aqu2.1.01969_001	2.045722098	2.398479943	1.987334157
Aqu2.1.01970_001	2.970641676	2.186241468	2.228580532
Aqu2.1.01973_001	0.954559886	0.701955437	0.721323094
Aqu2.1.01975_001	0.513498082	1.217059889	0.692322327
Aqu2.1.01977_001	0.709487632	0.630398574	0.578145714
Aqu2.1.01978_001	0.76285418	0.585278405	0.350724222
Aqu2.1.01980_001	1.793135794	3.009453758	2.166458175
Aqu2.1.01982_001	2.462549885	2.352222348	2.21238428
Aqu2.1.01983_001	0.79786014	0.635290654	0.350724222
Aqu2.1.01984_001	1.126864695	1.21513437	0.896789205
Aqu2.1.01986_001	0.513498082	0.566756906	0.350724222
Aqu2.1.01987_001	3.88862994	0.94035723	1.866278108
Aqu2.1.01988_001	0.812255448	0.922879752	0.910500017
Aqu2.1.01990_001	0.350724222	0.847984648	0.712924868
Aqu2.1.01991_001	0.73624782	0.941371507	0.8011737
Aqu2.1.01994_001	1.978544955	0.546782152	1.042906395
Aqu2.1.01995_001	5.507986403	5.045112545	4.634870632
Aqu2.1.01999_001	0.531440344	1.256324732	0.911227426
Aqu2.1.02000_001	1.973297387	2.461085968	1.468109935
Aqu2.1.02001_001	3.002489702	0.712948123	0.350724222
Aqu2.1.02003_001	1.217293612	0.491501767	0.776653066
Aqu2.1.02004_001	1.669683445	0.559885174	0.636537958
Aqu2.1.02005_001	1.43103217	1.399711714	2.778266646
Aqu2.1.02009_001	3.02675162	3.278708156	2.570960186
Aqu2.1.02012_001	1.911511803	0.653587047	0.863959451
Aqu2.1.02015_001	0.350724222	1.081472337	0.514417516
Aqu2.1.02018_001	1.638844879	0.77313403	0.514417516
Aqu2.1.02021_001	1.308900008	0.597581027	1.898569879
Aqu2.1.02025_001	0.860847523	0.460241409	0.678436929
Aqu2.1.02028_001	0.730028276	1.06131975	0.722830754
Aqu2.1.02030_001	0.710969319	0.630794297	0.721602992
Aqu2.1.02032_001	2.748238788	1.777493062	0.830994472
Aqu2.1.02041_001	0.841634479	1.135999974	0.822251184
Aqu2.1.02044_001	1.46502605	0.784880621	0.624471241
Aqu2.1.02047_001	2.209944228	2.50053682	2.097699001
Aqu2.1.02052_001	0.350724222	0.749367664	0.55913746
Aqu2.1.02053_001	2.692229198	1.538495034	2.185387813
Aqu2.1.02054_001	2.57270124	1.783796828	2.375535231
Aqu2.1.02058_001	1.213813029	0.745224039	0.972028872
Aqu2.1.02060_001	1.28428855	1.638375599	1.055575586
Aqu2.1.02061_001	2.367679971	3.391407008	2.945737238
Aqu2.1.02062_001	1.170618345	1.334244122	0.926255498
