	Cleavage	Brown	Mid	Late/Larvae	Metam	Adult
Aqu2.1.16957_001	8.344989074	18.41208277	6.348836452	5.074064907	13.25609145	11.32680731
Aqu2.1.16958_001	6.543218835	7.8666905	1.919406429	1.78757111	7.700130918	4.00535502
Aqu2.1.16959_001	0.656594181	0	0	0	0.029765838	0.333402475
Aqu2.1.16961_001	0.820062936	0	0.094617315	0.029396384	0.064500014	0.103279368
Aqu2.1.16964_001	0	0	0.075864136	0.023326168	0	0.254081578
Aqu2.1.16966_001	0	0	0.135202926	0	0.074155199	0
Aqu2.1.16967_001	4.093310667	8.032496158	3.855210843	8.734871796	5.056050027	49.45132008
Aqu2.1.16968_001	0.627989807	1.270594671	1.567648614	1.091765333	0.7188532	1.059886459
Aqu2.1.16969_001	0.301052298	0.202525411	0	0	0	0.099235884
Aqu2.1.16970_001	2.958951315	3.290894537	1.199935911	1.557951736	4.604362645	5.774418005
Aqu2.1.16971_001	0.799751821	1.555244065	0.80189396	1.724495146	2.670764614	1.228462562
Aqu2.1.16972_001	0.139637129	0.077748322	0.092069187	0	0.12830607	0.073375022
Aqu2.1.16973_001	2.637293727	1.92502539	4.553315954	4.475386039	7.186078506	2.250776141
Aqu2.1.16974_001	1.352726239	3.225021114	0.528068788	0.278427016	3.116220344	1.538450303
Aqu2.1.16975_001	0.301052298	0	0	0	0.029202341	0
Aqu2.1.16976_001	0.941013509	0	0	0	0	0.058541648
Aqu2.1.16979_001	0	0.077748322	0.490541903	0.142612412	0.142997683	0.175624944
Aqu2.1.16981_001	0	0	0.247590633	0.270566401	0.029015098	0.117083296
Aqu2.1.16982_001	0	0	0.010328839	0	0	0.234166592
Aqu2.1.16983_001	0.524996339	0	0.09911204	0.083584421	0	0
Aqu2.1.16984_001	0.602104596	0	0	0	0	0
Aqu2.1.16985_001	0	0	0	0	0.0591474	0
Aqu2.1.16986_001	1.072611351	0	0.010328839	0	0.029015098	0
Aqu2.1.16990_001	0	0.189206023	0.113972972	0	0	0
Aqu2.1.16991_001	0.76300005	0.280273732	0.049426734	0.041415187	0.139430757	0
Aqu2.1.16993_001	0.054489585	0	0	0	0	0
Aqu2.1.16997_001	0.77386661	1.072663852	0.190173807	0.421093128	0.413136472	0.531413489
Aqu2.1.16998_001	1.375971206	1.262068124	0.788485719	1.809597374	2.904368078	4.39298301
Aqu2.1.16999_001	0.054489585	0	0	0.038926949	0.238232439	0.061004051
Aqu2.1.17000_001	1.065580933	0.077748322	0.324190668	0.254840636	0.511091162	1.056706935
Aqu2.1.17005_001	0.9819056	0.731099533	0.280232261	0.368197755	0.831283172	5.5649804
Aqu2.1.17008_001	4.368437907	1.170190185	0.413562824	1.443131988	1.937472571	0.757014997
Aqu2.1.17009_001	0.941013509	0.077748322	0.041315355	0.019241545	0	0
Aqu2.1.17010_001	2.647327798	0.161066616	0.369146333	0.291263922	0.122877353	0
Aqu2.1.17011_001	0.054489585	0	0.017977667	0.027861474	0	0
Aqu2.1.17012_001	0	0	0	0	0.054539469	0
Aqu2.1.17013_001	0.054489585	0.077748322	0.010328839	0	0.041207757	0
Aqu2.1.17016_001	0	0	0	0	0.083032481	0
Aqu2.1.17019_001	0.054489585	0	0.110521383	0.248577332	0.171611561	0.077427188
Aqu2.1.17020_001	0	0	0.031539105	0.025600611	0	0
Aqu2.1.17021_001	0	0.67186024	0.333027583	0.715268951	0.951084875	0.903285517
Aqu2.1.17023_001	0.470506755	0	0.075864136	0	0.045890842	0
Aqu2.1.17024_001	0.573500223	0	0.059293022	0.191697331	0.106501563	0
Aqu2.1.17025_001	0	0	0.053933	0.110419493	0	0
Aqu2.1.17026_001	0	0	0.179898685	0	0	0
Aqu2.1.17027_001	0	0	0.029983114	0.094596468	0.054352226	0
Aqu2.1.17028_001	0.479044301	0.577658088	1.094246532	1.601460424	3.727435625	14.99357565
Aqu2.1.17029_001	0.085147544	0.155496643	0.12914053	0.344670591	1.043733203	0.789299546
Aqu2.1.17030_001	0	0	0.230216133	0.716290449	4.66278198	13.14523216
Aqu2.1.17031_001	2.269320296	8.982110185	4.554052748	4.149827651	6.281254328	1.233128079
Aqu2.1.17032_001	0.054489585	0.533726761	0.030263872	0.430240121	1.790731258	7.038451536
Aqu2.1.17033_001	50.88822443	2.568995169	1.250083053	0.059513374	0.058780936	0
Aqu2.1.17034_001	4.145174794	0.788999434	0.483877007	0.80747598	3.802893632	0.729638978
Aqu2.1.17035_001	5.57881748	0.283809035	1.139647932	9.652542198	9.646144278	4.619201417
Aqu2.1.17036_001	0.771559053	0.358022054	0.145540685	0.342124062	0.277194401	0
Aqu2.1.17037_001	4.12717932	3.621189178	2.01076997	9.249447805	5.109037854	3.128077203
Aqu2.1.17038_001	0.256909557	0.358799186	0.071936195	0.706627434	0.605248648	0
Aqu2.1.17039_001	1.658673754	2.340012763	2.330382943	3.290399728	3.682475077	0.52690057
Aqu2.1.17040_001	19.35319134	40.29526712	14.53549277	24.33431299	21.78961011	6.759676155
Aqu2.1.17041_001	5.641125532	25.84658173	7.340240174	18.42306444	34.06436389	12.94488892
Aqu2.1.17042_001	4.320979393	5.181728605	2.955066839	13.01657445	16.30918298	6.066940429
Aqu2.1.17043_001	0.424554716	0.503387385	0.088206739	0.122129802	0.706581022	3.478914881
Aqu2.1.17044_001	24.38790386	37.1664399	14.40178058	10.47978329	26.69857239	27.74763404
Aqu2.1.17045_001	0	0	0.061829282	0.216421559	0.282614421	1.170446184
Aqu2.1.17046_001	8.035904665	17.24445434	2.445973271	4.869430108	8.785198348	8.229028706
Aqu2.1.17047_001	0.08661447	1.181706404	0.187345358	0.04163945	0.245788418	0.376098361
Aqu2.1.17048_001	5.743193303	1.472343104	0.829267036	1.365249458	1.826413611	2.706005578
Aqu2.1.17049_001	1.676677312	3.769408647	20.41642284	11.61617105	3.417033217	3.133871729
Aqu2.1.17050_001	0	0.083318294	0.045276073	0.170718721	0.041207757	0
Aqu2.1.17051_001	6.27885574	1.479844233	0.434871096	0.518145444	0.906915231	2.471611505
Aqu2.1.17052_001	0.054489585	0.077748322	0	0	0	0
Aqu2.1.17053_001	0.828942854	2.612934852	0.33600646	0.227262139	0.868732291	1.065586057
Aqu2.1.17054_001	0	1.193504934	0.459802228	0.184730406	0.146290844	0
Aqu2.1.17055_001	0.054489585	0	0.113190183	0.144222867	0.050674256	0.103279368
Aqu2.1.17056_001	0	0	0	0.028441005	0	0
Aqu2.1.17059_001	0	0	0.043629684	0	0.06903296	0
Aqu2.1.17060_001	1.204209193	0.18087788	0.051644194	0.038294078	0.152958206	0
Aqu2.1.17061_001	2.873861371	3.788413782	0.270160197	0.150974346	1.137542689	0.410368909
Aqu2.1.17062_001	1.204209193	0.577402155	0.100206566	0.014698192	0.217161814	1.262623459
Aqu2.1.17063_001	0.301052298	0	0	0.381847161	0.771128001	1.113092622
Aqu2.1.17064_001	1.584122908	0	0	0.363942019	0.567850435	0.802799525
Aqu2.1.17065_001	0.849109433	0.202525411	0.020657677	0	0.076468532	0.103279368
Aqu2.1.17078_001	30.82873917	36.48649627	11.38661504	14.30704285	7.571146623	17.84572092
Aqu2.1.17079_001	8.675025	3.413474282	1.900797219	3.507443723	0.824793326	1.791036066
Aqu2.1.17082_001	0	0.283809035	0.075864136	0.17032959	0.37422902	0.319137794
Aqu2.1.17083_001	0	0	0	0	0.057676993	0
Aqu2.1.17088_001	3.03967732	5.528393164	3.155523404	6.348661429	8.540090022	5.939465073
Aqu2.1.17089_001	5.53873224	3.760700017	2.737812457	5.389543595	7.146132879	6.654293499
Aqu2.1.17090_001	0	0.435952149	0.111514589	0.121607031	0.268093178	0
Aqu2.1.17091_001	0.470506755	0	0	0	0	0
Aqu2.1.17092_001	2.20015441	1.3612452	0.495813837	0.854060934	1.022407222	2.668365565
Aqu2.1.17093_001	1.327711611	0	0.107479102	0.049463912	0.062113808	0.117083296
Aqu2.1.17094_001	1.262782961	1.765835995	0.879658794	0.151020832	1.14448562	2.225968275
Aqu2.1.17095_001	0.10897917	0.083318294	0.081825041	0.025505732	0.169080905	0.161821016
Aqu2.1.17096_001	1.559751076	0.475049729	0.297820157	0.492672775	0.549766927	1.747794161
Aqu2.1.17097_001	0.160895454	0	0.045276073	0.106752779	0	0
Aqu2.1.17098_001	0.941013509	0	0	0	0	0.138431239
Aqu2.1.17099_001	0	0	0.053276394	0	0.0591474	0
Aqu2.1.17100_001	4.70262675	4.924328576	3.206639377	0.892194267	2.317307664	1.064990334
Aqu2.1.17101_001	9.838581785	5.082926572	1.504192818	1.151458813	1.65442277	3.138720332
Aqu2.1.17102_001	5.16428323	0.202525411	0.197973709	0.530478435	0.087045293	0
Aqu2.1.17103_001	0.470506755	0	0.010328839	0.091626577	0.160117662	0.350698253
Aqu2.1.17104_001	0.301052298	0	0	0.033939737	0.025337128	0.234166592
Aqu2.1.17105_001	0.470506755	0	0.098553656	0	0.199578995	0.257976938
Aqu2.1.17106_001	3.01039608	1.608950232	0.803249339	0.906493391	1.539532082	1.458245589
Aqu2.1.17107_001	0.21795834	0	0.098480955	0.068168323	0.531592697	2.457259795
Aqu2.1.17108_001	0	0.18087788	0	0	0.059836607	0
Aqu2.1.17109_001	0.160895454	0	0.168249922	0.218635108	0.356816143	0.574561447
Aqu2.1.17110_001	0.10897917	0.083318294	0.24600365	0.216585096	1.293484066	1.914282406
Aqu2.1.17111_001	0	0	0	0	0.118834446	0.099235884
Aqu2.1.17112_001	0.301052298	0.405050822	0.021210266	0	0.286919238	0.31509431
Aqu2.1.17116_001	4.038046627	1.75648387	1.106611599	1.614329233	2.020600376	2.500777315
Aqu2.1.17117_001	0.829823121	0	0.102776611	0.040742505	0.211655699	1.171336509
Aqu2.1.17118_001	0	0	0.198153668	0.281587434	0.645688687	3.519597094
Aqu2.1.17119_001	0.301052298	0.047210542	0.262288891	0.103386303	0.637004217	1.820522964
Aqu2.1.17120_001	0	0	0.113972972	0	0.122523565	0.157777532
Aqu2.1.17121_001	18.09218324	29.66865469	9.983703654	8.726262958	26.92148435	22.49683007
Aqu2.1.17122_001	36.47538834	59.14655504	16.64762366	18.92898011	47.20824591	30.967448
Aqu2.1.17123_001	2.970088903	1.043346608	0.738604216	0.135454362	0.463229543	0.956655653
Aqu2.1.17124_001	4.810067716	1.168123697	0.123372302	0.217067946	0.524856721	0.235196038
Aqu2.1.17125_001	0.897593402	1.33705843	21.27512043	14.23928658	2.646178134	1.720813593
Aqu2.1.17126_001	3.15476401	4.597736295	0.06294999	0.32935107	1.400196746	0.192920721
Aqu2.1.17127_001	4.74826606	1.779433636	0.103270658	0.28474305	0.147694015	2.995101667
Aqu2.1.17128_001	6.963971709	18.1123158	6.40356487	4.814854587	24.14443562	6.664735088
Aqu2.1.17129_001	2.773137774	0.810101644	0.039870067	0.476961622	0.252512038	0.844928126
Aqu2.1.17131_001	1.844170404	0.327703205	1.438659187	1.958213182	0.522813195	0.575368164
Aqu2.1.17132_001	1.666620524	0	0.030986516	0	0.054876338	0
Aqu2.1.17133_001	0.25984341	0.202525411	0.059769888	1.485987109	7.020824445	0.432638359
Aqu2.1.17134_001	0	0.141631625	0.059803489	0.077408525	0.205274115	0.507051509
Aqu2.1.17135_001	0	0.047210542	0.010328839	0.079762596	0.095019537	0
Aqu2.1.17136_001	0.601584881	0.285843705	0.092534745	0.273660229	0.35174086	0.228229397
Aqu2.1.17137_001	0.558548514	0.605797495	0.185901368	0.060822892	0.822754578	0.349265296
Aqu2.1.17138_001	1.651871734	1.145073547	1.628379938	1.072186769	2.173825807	3.339733505
Aqu2.1.17139_001	0.524996339	0	0.175111456	0.119959279	1.085123032	2.956484872
Aqu2.1.17140_001	0.10897917	0.405050822	0.039145812	0.451966061	1.435524413	2.596817703
Aqu2.1.17141_001	0.085147544	0.283809035	0.566298252	0.575293573	1.075123811	5.185337129
Aqu2.1.17142_001	0	0	0	0.064971262	0.09069417	0
Aqu2.1.17143_001	1.662804671	1.926088477	0.2034327	0.207882797	3.401267133	76.26373015
Aqu2.1.17144_001	0.474281238	0.202525411	0.551326523	0.033939737	0.896951049	8.728202914
Aqu2.1.17145_001	0	0	0	0	0	0.099235884
Aqu2.1.17146_001	0.903156895	0	0	0.123706624	0.587239811	0.224177232
Aqu2.1.17147_001	0.21795834	0	0.017977667	0.289100233	0.787729154	0.117083296
Aqu2.1.17148_001	22.99616198	14.347008	16.27121614	22.2864042	68.0631733	109.8714001
Aqu2.1.17149_001	0.711083766	0	0.010328839	0	0.108581228	0.061004051
Aqu2.1.17150_001	0.479044301	0	0.030986516	0	0.060587348	0.18054975
Aqu2.1.17151_001	9.513855394	8.963668163	8.804385827	14.0043084	35.77728277	39.51899125
Aqu2.1.17152_001	0	0	0.244893986	0.042661507	0.649874028	0.793960589
Aqu2.1.17153_001	0.21795834	0	0.030986516	0	0.041462132	0.058541648
Aqu2.1.17154_001	0.226251598	0	0.043560281	0.336991665	412.1455041	571.1267152
Aqu2.1.17155_001	0.941013509	0.532999202	1.061871942	0.280347444	94.41114254	186.9182785
Aqu2.1.17156_001	1.150161731	0	0	0	0.125549208	0.175624944
Aqu2.1.17157_001	1.175400733	2.004779891	0.675944388	0.550673308	1.879576057	9.497688388
Aqu2.1.17158_001	2.309113666	1.446800157	0.648719819	0.410587593	2.90079525	19.8379387
Aqu2.1.17159_001	0.10897917	3.262100753	8.270701607	2.067280286	0.51709626	0.935751828
Aqu2.1.17160_001	0.825528922	0.369343773	0.680437556	1.133462277	0.294832581	0.399802176
Aqu2.1.17161_001	0.424554716	0.358022054	0.115405919	0.104034633	0.43291998	1.852234163
Aqu2.1.17162_001	0.054489585	0	0.874874625	0.209287859	0.510160561	1.152450542
Aqu2.1.17163_001	6.471727919	5.897814733	15.70497575	32.07648559	55.23821742	67.48851475
Aqu2.1.17164_001	1.874416757	0.446910321	0.947894553	0.508949242	0.623123392	1.217645221
Aqu2.1.17165_001	1.717995637	0	0.635620596	0.420745482	0.570316188	0.117083296
Aqu2.1.17167_001	6.008950672	7.995404691	4.000121022	4.755281784	12.03254994	13.30927182
Aqu2.1.17168_001	0.163468755	0	0.03893895	0.577035737	0.142346605	0.286291521
Aqu2.1.17169_001	2.871544411	0.61373704	0.285731615	0.277659276	0.429649698	0.122008102
Aqu2.1.17171_001	0	0	0	0	0.03082151	0.061004051
Aqu2.1.17172_001	0	0.083318294	0.107280291	2.600068357	0.971147251	2.540154743
Aqu2.1.17173_001	0.464521053	0	0.218394816	0.0552979	38.69460703	285.1504218
Aqu2.1.17174_001	11.24207129	12.69091986	3.861641861	1.811570159	13.25507058	9.712485749
Aqu2.1.17175_001	0.10897917	0.155496643	0.032966875	0.030411446	0.080977191	0
Aqu2.1.17176_001	0.08661447	0	0.051351189	0	0.215364591	0.154854375
Aqu2.1.17177_001	1.004040641	0.18087788	0.183167984	0.130369674	1.37833975	0.798377488
Aqu2.1.17178_001	0.87197922	0.083318294	0.223440284	0.093591978	0.333191891	0.546238182
Aqu2.1.17179_001	1.765048764	0.333054247	0.051797956	0.091824289	0.126694197	0.195383124
Aqu2.1.17180_001	3.581927146	0.74182199	1.300275325	0.39912405	1.395062146	0.437719971
Aqu2.1.17181_001	4.40426651	0.535980362	0.947719804	0.930291497	1.678320461	1.617134766
Aqu2.1.17182_001	0	0	0	0	0.025337128	0
Aqu2.1.17183_001	2.732512485	1.548826347	1.17199787	1.404432816	0.660763533	7.301627339
Aqu2.1.17184_001	0.301052298	1.417677876	0	0	0.095598832	0
Aqu2.1.17185_001	0	0.36175576	0.119932456	0	0.022846686	0.157777532
Aqu2.1.17187_001	1.847905251	0	0.073459036	0.128739263	0.530829921	0.894308118
Aqu2.1.17188_001	0	0	0	0	0	0.964330175
Aqu2.1.17189_001	0	0	0	0.090540984	0.159560319	2.285943996
Aqu2.1.17190_001	10.45088789	10.84030055	6.147836341	8.442197545	15.29986866	11.76955535
Aqu2.1.17191_001	0.17322894	1.024312476	0.010328839	0.176646307	1.135689982	0.423612521
Aqu2.1.17192_001	4.107590529	5.9647536	6.866386693	26.56767024	90.12409168	23.66459326
Aqu2.1.17193_001	26.52233929	19.07496038	12.41284352	17.99164898	35.92269857	19.77029667
Aqu2.1.17194_001	20.10841052	22.67087292	8.690888248	13.94395751	31.13009114	20.7476423
Aqu2.1.17195_001	20.90403453	21.68053762	23.84224973	109.8858062	207.702679	63.32930115
Aqu2.1.17196_001	0	0.202525411	0.032966875	0	0.442308212	0.073375022
Aqu2.1.17197_001	0.470506755	0.280273732	0.019935034	0.052992271	0.14695293	6.90154184
Aqu2.1.17198_001	0	0.202525411	0	0.039584226	0	0
Aqu2.1.17199_001	0.424554716	0	0	0.041415187	0.533519597	0.529980532
Aqu2.1.17200_001	0	0	0	0	0.0591474	0
Aqu2.1.17201_001	0	0	0.022638037	0	0	0
Aqu2.1.17202_001	0	0	0.032066128	0	0	0
Aqu2.1.17203_001	0	0	0	0	0.058030195	0
Aqu2.1.17204_001	0.524996339	0.083318294	0	0.038294078	0	0
Aqu2.1.17205_001	0	0	0	0	1.32219683	0.180706555
Aqu2.1.17206_001	0	0	0	0.014698192	0.090367365	0
Aqu2.1.17207_001	0.301052298	0.077748322	0	0	0	0
Aqu2.1.17208_001	0	0.871540751	0.391386498	0.131404886	1.16898843	0.441145896
Aqu2.1.17209_001	2.509302132	1.69074767	1.052095001	2.183362172	3.112696523	1.047340894
Aqu2.1.17212_001	0	0	0.035955333	0	0	0
Aqu2.1.17213_001	0.301052298	0.202525411	0.010328839	0	0.114428471	0
Aqu2.1.17214_001	0	0	0	0	0.054017384	0
Aqu2.1.17218_001	0	0	0	0.046652336	0.029015098	0.180706555
Aqu2.1.17219_001	1.442020589	3.996951795	1.94690884	1.609651277	3.575663517	3.050787623
Aqu2.1.17220_001	3.716649217	8.384160299	1.320144027	1.245672745	4.765263771	4.127612216
Aqu2.1.17221_001	2.1914742	1.326609858	0.134486639	0.686570014	1.351237376	0.799199432
Aqu2.1.17222_001	1.466683162	2.25341104	1.429465305	0.804487693	2.123569085	1.572074328
Aqu2.1.17223_001	0.340590175	0	0.010328839	0.080923222	0.045582157	0
Aqu2.1.17224_001	4.056593183	4.740931364	2.152627047	3.103704049	5.72321965	6.976515529
Aqu2.1.17225_001	2.994397911	3.30145411	4.004507019	4.637913004	1.665044072	2.064827821
Aqu2.1.17226_001	0	0.452480294	0.321003932	0.315425349	0.081251368	0.267562787
Aqu2.1.17227_001	0.895902102	0.166636589	0.121273848	0.049652991	0.766827028	1.332847816
Aqu2.1.17228_001	0.834586184	0.077748322	0	0	0.060023851	0
Aqu2.1.17229_001	0	0	0	0	0.031615451	0
Aqu2.1.17230_001	0	0	0.03893895	0	1.105206769	2.214795065
Aqu2.1.17231_001	0.511169186	0.258626202	0.386530316	0.267815795	1.049981553	0.061004051
Aqu2.1.17232_001	0.054489585	0.763072876	0.155416147	0.024635629	0.165970894	0
Aqu2.1.17233_001	0	0.452480294	0.172263581	0.158537533	0.257595649	0
Aqu2.1.17234_001	7.089198405	5.819744288	1.419874216	1.194598682	4.227112314	3.614535803
Aqu2.1.17235_001	1.253135285	1.829981077	1.57589374	1.955417634	1.304049992	1.307528622
Aqu2.1.17236_001	0.054489585	0	0	0	0	0.073375022
Aqu2.1.17237_001	0.725607015	0	0	0	0.174090586	0
Aqu2.1.17241_001	1.845011035	1.025432783	0.331083658	0.488423644	0.201784873	0.51760088
Aqu2.1.17242_001	0.085147544	0	0	0	0	0
Aqu2.1.17245_001	1.202166212	1.852073861	0.978839837	0.142493408	0.973635854	0.694041222
Aqu2.1.17246_001	0.160895454	0.258626202	0.064839951	0.115582137	0.135416351	0.333814363
Aqu2.1.17247_001	24.64900451	37.37765887	32.62225138	19.72424827	11.36656184	10.57862253
Aqu2.1.17248_001	0	0.083318294	0.06791411	0	0.065413963	0.30970875
Aqu2.1.17249_001	0.301052298	0	0	0	0.085249182	0
Aqu2.1.17250_001	0.858173523	0.452261363	0.210494786	0.534244115	0.387440475	0.567815041
Aqu2.1.17251_001	0.301052298	0	0.010328839	0	0	0
Aqu2.1.17253_001	8.003578728	11.21620433	2.571075445	2.639781014	7.251894268	1.954276778
Aqu2.1.17254_001	0.054489585	0.202525411	0.042420533	0.030411446	0.140816306	0.278666714
Aqu2.1.17255_001	1.152986147	1.802205217	0.102837574	0.784018477	0.339383038	0.272810312
Aqu2.1.17256_001	1.047397923	0.36175576	0.317135903	0.067221745	0.395535297	0.429468924
Aqu2.1.17257_001	1.435651349	1.37119443	0.273853634	0.323275797	2.773395143	0.621120767
Aqu2.1.17258_001	0.903156895	0.280273732	0.059245105	0.498551228	0.208283274	0.134379073
Aqu2.1.17259_001	0.10897917	0	0.041744994	0	0.029765838	0.198471767
Aqu2.1.17260_001	0	0.18087788	0	0	0.038916082	0
Aqu2.1.17261_001	1.740289369	0.511157327	0.92148884	1.16600776	1.557418748	1.404759508
Aqu2.1.17262_001	1.027627979	0	0.125782284	0.150614587	0.196500688	0
Aqu2.1.17263_001	0.519010638	0.517054	1.529663091	0.046795989	0.438344621	0.796339278
Aqu2.1.17264_001	0.355541883	0	0.43080769	0.729489829	14.44304147	203.9169203
Aqu2.1.17265_001	0.08661447	0	0.017977667	0	0.107525556	0.297552254
Aqu2.1.17266_001	0	0	0.058408425	0	0.032250007	0.33744596
Aqu2.1.17267_001	0.849109433	0	0	0.024635629	0.09598776	0.073375022
Aqu2.1.17268_001	0.627989807	0	0.144885745	0	0.324475112	1.740879469
Aqu2.1.17269_001	10.64425813	17.80856082	6.872404227	5.159782615	16.38959314	16.21455534
Aqu2.1.17270_001	0	0.435952149	0.056986486	0	0.047800088	0.135968836
Aqu2.1.17271_001	0.054489585	0	0.029983114	0	0.101538377	0.077427188
Aqu2.1.17272_001	3.084563186	3.006203457	0.778895942	1.520219449	2.246406752	1.964007925
Aqu2.1.17273_001	1.78156394	0.869737737	0.37885417	0.160271802	0.381266773	0.135968836
Aqu2.1.17274_001	0.301052298	0	0.017977667	0	0.246658065	0.103279368
Aqu2.1.17275_001	0.725607015	0.202525411	0.17325066	1.097642341	1.031452541	0.519025156
Aqu2.1.17276_001	0.602104596	0	0.041315355	0	0	0
Aqu2.1.17277_001	0	0	0	0	0.058404682	0
Aqu2.1.17278_001	4.468478174	4.707784245	2.279801463	2.977576079	8.576404	5.070043495
Aqu2.1.17279_001	98.24298575	139.9605499	77.9562993	70.26846906	31.53677252	22.51669985
Aqu2.1.17280_001	15.65627613	8.374255726	5.572360791	5.85364651	24.40327046	17.69644879
Aqu2.1.17281_001	0	0.517252403	1.942823793	0.889927662	0.178578403	0.766443614
Aqu2.1.17282_001	2.906535229	0.675540469	4.902170365	0.633017656	1.076652745	0.058541648
Aqu2.1.17283_001	0	0	0.227226347	0.374556216	0.177828856	0
Aqu2.1.17284_001	0.823276537	0.047210542	0.123519022	0	0.461242477	0
Aqu2.1.17285_001	0.763902339	1.030138382	2.739289841	2.390879449	4.235132813	1.316891193
Aqu2.1.17286_001	6.123226127	2.679451891	0.637440441	1.120758147	5.626006549	5.454740606
Aqu2.1.17287_001	0.602104596	0.728337304	0.417377034	0.465533124	0.240041761	0.13191667
Aqu2.1.17288_001	1.968620032	0.258626202	0.20273648	0.658282576	0.658558902	0.276862477
Aqu2.1.17289_001	0	0	0.010328839	0	0.027008692	0.073375022
Aqu2.1.17291_001	0.705520274	0.202525411	0.919398117	0.183910453	0	0
Aqu2.1.17292_001	0.958088603	0	0.179898685	0.027861474	0.34316992	0
Aqu2.1.17294_001	0.406938452	0.047210542	0.059805101	0.113260079	0.186115331	0.164283419
Aqu2.1.17295_001	0.470506755	0.189206023	0.177226713	0.221396898	0.968719173	1.162192216
Aqu2.1.17296_001	0	0	0	0	0.031615451	0
Aqu2.1.17297_001	0	0	0	0	0.028474652	0.13191667
Aqu2.1.17298_001	0.849109433	0	0	0	0.029202341	0
Aqu2.1.17299_001	0	0	0	0	0.130827926	0
Aqu2.1.17300_001	2.747883874	0.363773801	0.791601387	0.776311403	0.846576637	1.993576397
Aqu2.1.17302_001	0.849109433	0	0.022638037	0	0	0.160239935
Aqu2.1.17303_001	1.327711611	0	0.059803489	0.060656731	0.321823475	0.550299029
Aqu2.1.17304_001	2.408418386	0	0.020657677	0.046652336	0.511549127	0.663421041
Aqu2.1.17305_001	0.163468755	0	0.06791411	0	0	0
Aqu2.1.17306_001	1.058530226	0.280273732	0.071579227	0.105597353	0.288432409	0.833082424
Aqu2.1.17307_001	0	0.083318294	0.010328839	0	0.158077255	0.154854375
Aqu2.1.17308_001	1.878867422	2.111217155	1.215449143	0.744560738	1.725029164	4.16603278
Aqu2.1.17309_001	2.57847386	3.410679764	0.848298445	1.005381895	2.554022381	2.030377966
Aqu2.1.17310_001	0.301052298	0.249735952	0.141925226	0.076588157	0.119569706	0
Aqu2.1.17311_001	0	0.172351333	0.030986516	0	0	0.058541648
Aqu2.1.17312_001	1.421128101	3.092963409	1.192079916	0.990849567	2.685592282	3.445594861
Aqu2.1.17313_001	0.637230277	0.844356345	0.636604204	1.017376332	1.80032449	1.607852865
Aqu2.1.17314_001	0	0.094421083	0.133373277	0.268778854	0.202544363	0.073375022
Aqu2.1.17315_001	0.054489585	0.405050822	0.053276394	0.126457486	0.120897307	0.157777532
Aqu2.1.17316_001	0	0	0.032966875	0.019241545	0	0.073375022
Aqu2.1.17317_001	0.949551056	0.094603012	0.100141422	0.367048039	0.469747766	1.155630494
Aqu2.1.17318_001	0.10897917	0	0.119610202	0.042661507	0.231430449	0.073375022
Aqu2.1.17319_001	1.231605287	0.559107998	0.46070393	0.422636361	2.105491847	0.496179419
Aqu2.1.17320_001	0.78373866	0	0.010328839	0	0.063230902	0
Aqu2.1.17321_001	30.86285084	108.7947314	11.46178333	14.23478211	6.199294442	8.988426916
Aqu2.1.17322_001	3.779553611	1.041167012	0.678561759	0.469944732	1.533860867	1.212030745
Aqu2.1.17323_001	0.301052298	0	0	0.152658542	0.142319907	0
Aqu2.1.17324_001	0.461947752	0	0.06096963	0.508743342	0.350283934	1.019413545
Aqu2.1.17325_001	0.602104596	0.077748322	0.085428225	0.178972067	0.165002247	0
Aqu2.1.17327_001	0.623790417	0.36175576	0.247925896	0.495561953	1.404629225	0.573597925
Aqu2.1.17328_001	0	0	0.056986486	0.046652336	0.216570964	0
Aqu2.1.17329_001	14.64371007	17.75764245	17.49136729	13.44322963	17.64078613	26.14741259
Aqu2.1.17330_001	0	0	0.240209658	0.038294078	0.170033576	0
Aqu2.1.17331_001	14.74523118	20.37767094	41.47038316	45.45903579	50.41291453	34.25797504
Aqu2.1.17332_001	0.224784672	0.077748322	0.010328839	0.224242559	0.132146831	0.077427188
Aqu2.1.17333_001	3.077687813	1.557740611	0.8864421	1.175094363	1.790953289	4.543753866
Aqu2.1.17334_001	0	0.141631625	0	0	0.027008692	0
Aqu2.1.17335_001	2.371901795	0.780290958	0.493507928	0.45897797	0.969880193	0.725923973
Aqu2.1.17336_001	2.218840965	0.613327979	0.235881265	0.402333595	0.665578955	0.607711668
Aqu2.1.17337_001	3.443927053	1.67511602	0.885241906	1.353887176	3.73931114	2.881711313
Aqu2.1.17338_001	2.090213401	0.410802568	0.164994303	0.400176823	1.260606192	0.770258609
Aqu2.1.17339_001	0.08661447	0.047210542	0.070651315	0.260699768	0.155785971	0.481683326
Aqu2.1.17340_001	25.08858976	4.35300662	0.407463898	0.260082324	0.860068639	0.077427188
Aqu2.1.17341_001	1.798981404	0.763072876	0	0	0.039267122	0.157777532
Aqu2.1.17342_001	24.06277936	2.873509304	0.327908671	0.207480556	0.891700648	0.183012153
Aqu2.1.17343_001	2.289847268	0.607576233	0.022638037	0	0.141164754	0
Aqu2.1.17344_001	2.375824228	0.094603012	0.168101041	0.20974911	0.228701437	0.426683802
